都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
382019,2000000277,愛媛県,松山市,須賀医院,スガイイン,有床診療所,松山市三番町4-2-5,,33.8377958,132.7640964,,,,,,,,,,,,内科;神経内科,19,,
382019,2000000278,愛媛県,松山市,そのだ心療内科,ソノダシンリョウナイカ,無床診療所,松山市和泉南5-1ｰ21,,33.8124481,132.7603444,,,,,,,,,,,,内科;精神科;心療内科,0,,
382019,2000000279,愛媛県,松山市,医療法人米田内科,イリョウホウジンヨネダナイカ,無床診療所,松山市堀江町甲1518-1,,35.086658,133.69081,,,,,,,,,,,,内科;,0,,
382019,2000000284,愛媛県,松山市,藤原整形外科,フジワラセイケイゲカ,有床診療所,松山市余戸東3-11-1,,33.8147433,132.733304,,,,,,,,,,,,整形外科;リウマチ科;リハビリテーション科;,19,,
382019,2000000289,愛媛県,松山市,久米窪田クリニック,クメクボタクリニック,無床診療所,松山市久米窪田町1147,,33.8083717,132.8086178,,,,,,,,,,,,外科;胃腸外科;整形外科;肛門外科;リハビリテーション科,0,,
382019,2000000291,愛媛県,松山市,山本整形外科,ヤマモトセイケイゲカ,有床診療所,松山市内宮町533-4,,33.8922101,132.7486733,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000293,愛媛県,松山市,平松循環器科内科,ヒラマツジュンカンキカナイカ,無床診療所,松山市湊町2-1ｰ12,,33.8355644,132.7718776,,,,,,,,,,,,内科;循環器内科;,0,,
382019,2000000296,愛媛県,松山市,福井クリニック,フクイクリニック,無床診療所,松山市柳井町1-15-7,,33.8346166,132.7688569,,,,,,,,,,,,内科;形成外科;麻酔科;,0,,
382019,2000000298,愛媛県,松山市,愛媛県厚生連健診センター,エヒメケンコウセイレンケンシンセンター,無床診療所,松山市鷹子町533-1,,33.8146439,132.8143472,,,,,,,,,,,,内科;循環器科;放射線科;消化器科;,0,,
382019,2000000303,愛媛県,松山市,作道クリニック,サクドウクリニック,無床診療所,松山市一番町2-6-21,　伊予鉄一番町第二ビル２階,33.8417595,132.7716211,,,,,,,,,,,,内科;眼科;アレルギー科;,0,,
382019,2000000305,愛媛県,松山市,森内科,モリナイカ,無床診療所,松山市余戸中2-5-23,,33.8127854,132.7303842,,,,,,,,,,,,内科;,0,,
382019,2000000307,愛媛県,松山市,束村内科医院,ツカムラナイカイイン,無床診療所,松山市若葉町7-21,,33.8571013,132.7169021,,,,,,,,,,,,内科;,0,,
382019,2000000308,愛媛県,松山市,飯尾小児科内科,イイオショウニカナイカ,無床診療所,松山市三番町5-10-15,,33.8382723,132.7641918,,,,,,,,,,,,内科;小児科;,0,,
382019,2000000309,愛媛県,松山市,稲田内科消化器科医院,イナダナイカショウカキカイイン,無床診療所,松山市鴨川3-3ｰ13,,33.8731745,132.748321,,,,,,,,,,,,内科;胃腸科;消化器科;,0,,
382019,2000000311,愛媛県,松山市,桑原内科麻酔科,クワバラナイカマスイカ,無床診療所,松山市桑原町2-8ｰ18,,33.8364749,132.7903757,,,,,,,,,,,,内科;胃腸内科;循環器内科;呼吸器内科;麻酔科;,0,,
382019,2000000313,愛媛県,松山市,中田胃腸科放射線科,ナカタイチョウカホウシャセンカ,無床診療所,松山市南久米町563,,33.8134636,132.7967221,,,,,,,,,,,,内科;呼吸器科;胃腸科;放射線科;,0,,
382019,2000000314,愛媛県,松山市,大塚皮フ科,オオツカヒフカ,無床診療所,松山市南江戸3-4ｰ36,,33.8375114,132.7462587,,,,,,,,,,,,皮膚科;,0,,
382019,2000000315,愛媛県,松山市,馬越循環器科内科,ウマコシジュンカンキカナイカ,無床診療所,松山市居相4-16ｰ20,,33.8084019,132.7683654,,,,,,,,,,,,内科;呼吸器科;消化器科;循環器科;,0,,
382019,2000000316,愛媛県,松山市,岡本耳鼻咽喉科小児科,オカモトジビインコウカショウニカ,無床診療所,松山市山越町2-1ｰ30,,33.8597153,132.7589194,,,,,,,,,,,,小児科;耳鼻咽喉科;気管食道科;,0,,
382019,2000000317,愛媛県,松山市,児玉小児科医院,コダマショウニカイイン,無床診療所,松山市桑原4-13ｰ24,,33.8318222,132.7959667,,,,,,,,,,,,小児科;アレルギー科;,0,,
382019,2000000318,愛媛県,松山市,医療法人社団　近藤内科,コンドウナイカ,無床診療所,松山市中野町甲404,,33.7782824,132.8296628,,,,,,,,,,,,内科;胃腸科;,0,,
382019,2000000320,愛媛県,松山市,徳山内科,トクヤマナイカ,無床診療所,松山市松ﾉ木町1-7ｰ11,,33.8690695,132.7175812,,,,,,,,,,,,内科;消化器科;放射線科;,0,,
382019,2000000322,愛媛県,松山市,久万ノ台診療所,クマノダイシンリョウショ,無床診療所,松山市久万ﾉ台1501,,33.8618111,132.7380176,,,,,,,,,,,,内科;泌尿器科;,0,,
382019,2000000324,愛媛県,松山市,ひろ整形外科,ヒロセイケイゲカ,有床診療所,松山市桑原4-16ｰ11,,33.8305611,132.7959123,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000325,愛媛県,松山市,勝岡よねだ内科,カツオカヨネダナイカ,無床診療所,松山市勝岡町36,,33.8965593,132.7296272,,,,,,,,,,,,内科;呼吸器科;胃腸科;,0,,
382019,2000000327,愛媛県,松山市,福原内科医院,フクハラナイカイイン,無床診療所,松山市保免上2-3ｰ10,,33.8156793,132.7501434,,,,,,,,,,,,内科;消化器内科;糖尿病内科;循環器内科;呼吸器内科;,0,,
382019,2000000328,愛媛県,松山市,山岡整形外科,ヤマオカセイケイゲカ,無床診療所,松山市西長戸町275-1,,33.868892,132.743344,,,,,,,,,,,,整形外科;リハビリテーション科;,0,,
382019,2000000329,愛媛県,松山市,矢野産婦人科,ヤノサンフジンカ,有床診療所,松山市昭和町72-1,,33.8469304,132.7771831,,,,,,,,,,,,産婦人科;,19,,
382019,2000000330,愛媛県,松山市,山田小児科医院,ヤマダショウニカイイン,無床診療所,松山市余戸中2-15-30,,33.8155273,132.729997,,,,,,,,,,,,小児科;,0,,
382019,2000000331,愛媛県,松山市,吉岡クリニック,ヨシオカクリニック,無床診療所,松山市古川西3-6-21,,33.8076048,132.7598875,,,,,,,,,,,,皮膚科;泌尿器科;,0,,
382019,2000000333,愛媛県,松山市,くぼた内科循環器科呼吸器科,クボタナイカジュンカンキカコキュウキカ,無床診療所,松山市北梅本町甲3288-1,,33.798378,132.845029,,,,,,,,,,,,内科;呼吸器科;循環器科;,0,,
382019,2000000337,愛媛県,松山市,相原整形外科,アイバラセイケイゲカ,有床診療所,松山市南久米町550-1,,33.8126222,132.7974134,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000338,愛媛県,松山市,大瀬戸医院,オオセトイイン,無床診療所,松山市清水町3-157-2,,33.8527033,132.7637729,,,,,,,,,,,,内科;皮膚科;リウマチ科;アレルギー科;,0,,
382019,2000000340,愛媛県,松山市,小田ひ尿器科・ふみこ皮フ科,オダヒニョウキカ・フミコヒフカ,有床診療所,松山市枝松6-12ｰ10,,33.826264,132.7838669,,,,,,,,,,,,泌尿器科;皮膚科,19,,
382019,2000000341,愛媛県,松山市,中西内科医院,ナカニシナイカイイン,無床診療所,松山市築山町8-17,,33.8380523,132.7785919,,,,,,,,,,,,内科;消化器科;循環器科;,0,,
382019,2000000343,愛媛県,松山市,千舟町クリニック,チフネマチクリニック,有床診療所,松山市千舟町6-4-9,,33.8370476,132.7589942,,,,,,,,,,,,内科;外科;麻酔科;ペインクリニック内科;,3,,
382019,2000000344,愛媛県,松山市,松村内科クリニック,マツムラナイカクリニック,無床診療所,松山市六軒家町4ｰ21,,33.8518713,132.7518447,,,,,,,,,,,,内科;消化器科;循環器科;,0,,
382019,2000000345,愛媛県,松山市,森野内科クリニック,モリノナイカクリニック,無床診療所,松山市柳井町1-11-12,,33.8339538,132.7697953,,,,,,,,,,,,内科;胃腸科;,0,,
382019,2000000346,愛媛県,松山市,友愛医院,ユウアイイイン,無床診療所,松山市水泥町90-1,,33.7992004,132.830191,,,,,,,,,,,,内科;呼吸器科;胃腸科;循環器科;小児科;外科;リハビリテーション科;,0,,
382019,2000000348,愛媛県,松山市,桑折皮膚科・内科,コオリヒフカ・ナイカ,無床診療所,松山市道後北代2ｰ24,,33.8519988,132.7774926,,,,,,,,,,,,皮膚科;内科,0,,
382019,2000000351,愛媛県,松山市,山下脳神経外科,ヤマシタノウシンケイゲカ,有床診療所,松山市西長戸町160,,33.8670157,132.7452706,,,,,,,,,,,,脳神経外科;リハビリテーション科;,19,,
382019,2000000353,愛媛県,松山市,久保内科循環器クリニック,クボナイカジュンカンキクリニック,無床診療所,松山市鴨川1-2ｰ11,,33.8713979,132.7532182,,,,,,,,,,,,内科;,0,,
382019,2000000354,愛媛県,松山市,あべ眼科クリニック,アベガンカクリニック,無床診療所,松山市古三津1-24-25,,33.8617697,132.7237755,,,,,,,,,,,,眼科;,0,,
382019,2000000357,愛媛県,松山市,吉田眼科,ヨシダガンカ,有床診療所,松山市道後町2-1-12,,33.8477076,132.7819893,,,,,,,,,,,,眼科;,10,,
382019,2000000359,愛媛県,松山市,和泉クリニック,イズミクリニック,有床診療所,松山市和泉南5-4ｰ28,,33.8123442,132.7592948,,,,,,,,,,,,胃腸科;外科;整形外科;,19,,
382019,2000000360,愛媛県,松山市,木村クリニック,キムラクリニック,無床診療所,松山市一番町1-7-6,,33.8407045,132.7744197,,,,,,,,,,,,内科;呼吸器科;胃腸科;放射線科;,0,,
382019,2000000361,愛媛県,松山市,藤原耳鼻咽喉科,フジワラジビインコウカ,無床診療所,松山市保免中3-8ｰ22,,33.8152671,132.7482818,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000362,愛媛県,松山市,さんき整形外科,サンキセイケイゲカ,無床診療所,松山市三杉町1ｰ13,,33.862399,132.7225005,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,0,,
382019,2000000366,愛媛県,松山市,吉松小児科,ヨシマツショウニカ,無床診療所,松山市中一万町7-2,,33.8469677,132.7738035,,,,,,,,,,,,小児科;,0,,
382019,2000000367,愛媛県,松山市,今村循環器科内科,イマムラジュンカンキカナイカ,無床診療所,松山市古川西2-3ｰ23,,33.8092544,132.759419,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000368,愛媛県,松山市,とよしま胃腸内科クリニック,トヨシマイチョウナイカクリニック,無床診療所,松山市道後一万3ｰ7,,33.8476752,132.7766674,,,,,,,,,,,,内科;消化器内科;胃腸内科,0,,
382019,2000000369,愛媛県,松山市,たいさんじ整形外科,タイサンジセイケイゲカ,有床診療所,松山市太山寺町912-21,,33.8955573,132.730214,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000370,愛媛県,松山市,青江内科クリニック,アオエナイカクリニック,無床診療所,松山市安城寺町130-5,,33.8710385,132.7447282,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000371,愛媛県,松山市,特別養護老人ホーム幸富久荘診療所,トクベツヨウゴロウジンホームコウフクソウシンリョウ,無床診療所,松山市富久町412-1,,33.8197432,132.7249909,,,,,,,,,,,,内科;外科;整形外科;,0,,
382019,2000000376,愛媛県,松山市,柳井内科クリニック,ヤナイナイカクリニック,無床診療所,松山市道後湯之町3-10,,33.8503939,132.7854412,,,,,,,,,,,,内科;,0,,
382019,2000000377,愛媛県,松山市,横田整形外科・リウマチ科,ヨコタセイケイゲカリウマチカ,有床診療所,松山市千舟町1-1-5,,33.8361145,132.7731551,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000379,愛媛県,松山市,芝内科消化器科医院,シバナイカショウカキカイイン,無床診療所,松山市小栗5-5ｰ2,,33.8277646,132.7581142,,,,,,,,,,,,内科;消化器科;放射線科;,0,,
382019,2000000381,愛媛県,松山市,せごえ耳鼻咽喉科,セゴエジビインコウカ,無床診療所,松山市石風呂町1ｰ20,,33.8697181,132.7163157,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000383,愛媛県,松山市,余戸クリニック,ヨウゴクリニック,無床診療所,松山市余戸中2-14ｰ3,,33.8148615,132.7307502,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000384,愛媛県,松山市,野井内科,ノイナイカ,無床診療所,松山市古川西2-7ｰ23,,33.8084855,132.7574607,,,,,,,,,,,,内科;呼吸器科;胃腸科;放射線科;,0,,
382019,2000000385,愛媛県,松山市,野村胃腸科内科医院,ノムライチョウカナイカイイン,無床診療所,松山市古川西2-8-1,,33.808791,132.7585684,,,,,,,,,,,,内科;胃腸科;,0,,
382019,2000000386,愛媛県,松山市,特別養護老人ホーム梅本の里診療所,トクベツヨウゴロウジンホームウメモトノサトシンリョウジョ,無床診療所,松山市北梅本町1624-1,,33.8145898,132.8532041,,,,,,,,,,,,内科;,0,,
382019,2000000390,愛媛県,松山市,衣山クリニック,キヌヤマクリニック,有床診療所,松山市衣山2-2ｰ25,,33.8523548,132.7433604,,,,,,,,,,,,泌尿器科（人工透析）,16,,
382019,2000000391,愛媛県,松山市,さくらクリニック,サクラクリニック,無床診療所,松山市千舟町5-2-6,,33.8365919,132.7634658,,,,,,,,,,,,形成外科;美容外科;外科;美容皮膚科,0,,
382019,2000000392,愛媛県,松山市,佐々木整形外科,ササキセイケイゲカ,有床診療所,松山市余戸南5-4ｰ1,,33.8082862,132.7257019,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000393,愛媛県,松山市,藤原胃腸科,フジワライチョウカ,無床診療所,松山市中央2-1236-5,,33.8552653,132.7446047,,,,,,,,,,,,内科;呼吸器内科;胃腸内科;放射線科;,0,,
382019,2000000394,愛媛県,松山市,まつうら小児科,マツウラショウニカ,無床診療所,松山市愛光町1ｰ8,,33.8450819,132.7504977,,,,,,,,,,,,小児科;,0,,
382019,2000000395,愛媛県,松山市,松本耳鼻咽喉科,マツモトジビインコウカ,無床診療所,松山市桑原町1-4ｰ48,,33.8347435,132.7899799,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000396,愛媛県,松山市,山口耳鼻咽喉科クリニック,ヤマグチジビインコウカクリニック,無床診療所,松山市余戸中1-2-1,,33.8136772,132.7317319,,,,,,,,,,,,耳鼻咽喉科;気管食道科;,0,,
382019,2000000397,愛媛県,松山市,医療法人和仁会 門田内科循環器科医院,カドタナイカジュンカンキカイイン,有床診療所,松山市井門町574-1,,33.8014534,132.7812061,,,,,,,,,,,,内科;循環器科;,19,,休止
382019,2000000398,愛媛県,松山市,たけだ泌尿器科クリニック,タケダヒニョウキカクリニック,無床診療所,松山市鷹子町222-1,,33.8102062,132.8126324,,,,,,,,,,,,泌尿器科;性病科;,0,,
382019,2000000402,愛媛県,松山市,高岡耳鼻咽喉科,タカオカジビインコウカ,無床診療所,松山市北久米町477-14,,33.8158892,132.7982879,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000403,愛媛県,松山市,長井医院　整形外科・内科,ナガイイイン　セイケイゲカ・ナイカ,無床診療所,松山市築山町7-11,,33.8382582,132.7781307,,,,,,,,,,,,整形外科;リハビリテーション科;内科,0,,
382019,2000000405,愛媛県,松山市,城北診療所,ジョウホクシンリョウショ,無床診療所,松山市姫原3-7-17,,33.8654118,132.7572108,,,,,,,,,,,,内科,0,,
382019,2000000409,愛媛県,松山市,ごとう小児科,ゴトウショウニカ,無床診療所,松山市大手町2-7-11,,33.8397764,132.7550648,,,,,,,,,,,,小児科;,0,,
382019,2000000411,愛媛県,松山市,明星クリニック,ミョウジョウクリニック,有床診療所,松山市井門町462-1,,33.8001518,132.7848679,,,,,,,,,,,,内科;リハビリテーション科;麻酔科,19,,
382019,2000000413,愛媛県,松山市,岡本医院,オカモトイイン,無床診療所,松山市住吉2-2-5,,33.8628561,132.7155096,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000416,愛媛県,松山市,笹木眼科,ササキガンカ,無床診療所,松山市千舟町5-3-2,,33.8365979,132.7629674,,,,,,,,,,,,眼科;,0,,
382019,2000000417,愛媛県,松山市,向井内科クリニック,ムカイナイカクリニック,無床診療所,松山市二番町4-4-11,,33.8398672,132.7678001,,,,,,,,,,,,内科;消化器科;,0,,
382019,2000000418,愛媛県,松山市,金澤整形外科,カナザワセイケイゲカ,有床診療所,松山市小村町87-6,,33.7777139,132.8148161,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;美容外科,19,,
382019,2000000419,愛媛県,松山市,福井整形外科・麻酔科医院,フクイセイケイゲカマスイカイイン,有床診療所,松山市久米窪田町784-1,,33.8066905,132.812132,,,,,,,,,,,,整形外科;リハビリテーション科;麻酔科;リウマチ科;,19,,
382019,2000000420,愛媛県,松山市,和田医院,ワダイイン,無床診療所,松山市西垣生町776-3,,33.814407,132.7076102,,,,,,,,,,,,内科;,0,,
382019,2000000421,愛媛県,松山市,特別養護老人ホーム道後医務室,トクベツヨウゴロウジンホームドウゴイムシツ,無床診療所,松山市溝辺町乙539-1,,33.853043,132.802721,,,,,,,,,,,,内科,0,,
382019,2000000427,愛媛県,松山市,かんだ内科消化器科循環器科,カンダナイカショウカキカジュンカンキカ,無床診療所,松山市北久米町97-1,,33.822757,132.8017512,,,,,,,,,,,,内科;消化器科;循環器科;,0,,
382019,2000000431,愛媛県,松山市,竹宮皮フ科,タケミヤヒフカ,無床診療所,松山市空港通4-8ｰ3,,33.8285844,132.7367425,,,,,,,,,,,,皮膚科;,0,,
382019,2000000432,愛媛県,松山市,椿クリニック,ツバキクリニック,無床診療所,松山市市坪南1-5ｰ26,,33.809329,132.7547438,,,,,,,,,,,,消化器科;外科;,0,,
382019,2000000434,愛媛県,松山市,浮穴診療所,ウケナシンリョウショ,無床診療所,松山市森松町658ｰ3,,33.7913011,132.7884082,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000438,愛媛県,松山市,石丸小児科,イシマルショウニカ,有床診療所,松山市三番町6-5-1,,33.8374827,132.7609494,,,,,,,,,,,,小児科;アレルギー科小児神経内科,19,,
382019,2000000439,愛媛県,松山市,公益財団法人愛媛県総合保健協会診療所,エヒメケンソウゴウホケンキョウカイシンリョウジョ,無床診療所,松山市味酒町1-10-5,,33.8422913,132.7551557,,,,,,,,,,,,呼吸器科;循環器科;胃腸科;婦人科;,0,,
382019,2000000442,愛媛県,松山市,松山市保健所,マツヤマシホケンショ,無床診療所,松山市萱町6-30-5,,33.8524566,132.7577232,,,,,,,,,,,,内科;小児科;歯科;,0,,
382019,2000000447,愛媛県,松山市,しののめクリニック,シノノメクリニック,無床診療所,松山市東雲町6-11,,33.8454587,132.7730562,,,,,,,,,,,,精神科;神経科;心療内科,0,,
382019,2000000448,愛媛県,松山市,河村耳鼻咽喉科クリニック,カワムラジビインコウカクリニック,無床診療所,松山市久米窪田町1170-1,,33.8089467,132.8065796,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000458,愛媛県,松山市,かどた耳鼻咽喉科クリニック,カドタジビインコウカクリニック,無床診療所,松山市北斎院町928-3,,33.8409521,132.7241172,,,,,,,,,,,,耳鼻咽喉科;気管食道科;アレルギー科;,0,,
382019,2000000459,愛媛県,松山市,高橋眼科,タカハシガンカ,無床診療所,松山市余戸東4-3ｰ5,,33.8159066,132.7340674,,,,,,,,,,,,眼科;,0,,
382019,2000000462,愛媛県,松山市,宮内内科医院,ミヤウチナイカイイン,無床診療所,松山市北久米町1101-1,,33.8114904,132.790083,,,,,,,,,,,,内科;胃腸科;循環器科;アレルギー科;,0,,
382019,2000000466,愛媛県,松山市,特別養護老人ホーム安寿荘診療所,トクベツヨウゴロウジンホームアンジュソウシンリョウショ,無床診療所,松山市安城寺町1673-1,,33.8863527,132.7368142,,,,,,,,,,,,内科;外科;,0,,
382019,2000000469,愛媛県,松山市,障害者支援施設アイル医務室,ショウガイシャシエンシセツアイルイムシツ,無床診療所,松山市中野町甲589,総合福祉施設アイル内,33.779124,132.820059,,,,,,,,,,,,内科;,0,,
382019,2000000471,愛媛県,松山市,三好神経内科,ミヨシシンケイナイカ,無床診療所,松山市平和通1-4-11,,33.8479091,132.7722861,,,,,,,,,,,,精神科;神経科;神経内科;,0,,
382019,2000000472,愛媛県,松山市,星島内科医院,ホシジマナイカイイン,無床診療所,松山市余戸西4-16ｰ10,,33.8191606,132.7206002,,,,,,,,,,,,内科;消化器科;呼吸器科;循環器科;アレルギー科;,0,,
382019,2000000474,愛媛県,松山市,増田整形外科,マスダセイケイゲカ,有床診療所,松山市南梅本町1136-の2,,33.7976052,132.8321275,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,19,,
382019,2000000475,愛媛県,松山市,済生会姫原特別養護老人ホーム医務室,サイセイカイヒメバラトクベツヨウゴロウジンホームイムシツ,無床診療所,松山市姫原1-1656,,33.867731,132.7647613,,,,,,,,,,,,内科;精神科,0,,
382019,2000000477,愛媛県,松山市,光宗クリニック,ミツムネクリニック,無床診療所,松山市勝山町2-5-4,,33.8426282,132.7755962,,,,,,,,,,,,心療内科;精神科,0,,
382019,2000000483,愛媛県,松山市,白石クリニック,シライシクリニック,無床診療所,松山市高岡町619-5,,33.8307155,132.7173405,,,,,,,,,,,,眼科;消化器科;外科;,0,,
382019,2000000489,愛媛県,松山市,かない循環器科・内科クリニック,カナイジュンカンキカ・ナイカクリニック,無床診療所,松山市中須賀町1-1ｰ26,,33.8642823,132.7257032,,,,,,,,,,,,循環器科;内科;,0,,
382019,2000000491,愛媛県,松山市,平井こどもクリニック,ヒライコドモクリニック,無床診療所,松山市和気町1-714-3,,33.8962511,132.7368157,,,,,,,,,,,,小児科;アレルギー科;,0,,
382019,2000000492,愛媛県,松山市,土居外科胃腸科医院,ドイゲカイチョウカイイン,無床診療所,松山市平井町甲3256-1,,33.8067686,132.818436,,,,,,,,,,,,胃腸科;肛門科;外科;リハビリテーション科;,0,,
382019,2000000493,愛媛県,松山市,渡辺泌尿器科内科,ワタナベヒニョウキカナイカ,無床診療所,松山市山越町445-1,,33.8547181,132.7558634,,,,,,,,,,,,泌尿器科;内科;,0,,
382019,2000000494,愛媛県,松山市,福井耳鼻咽喉科クリニック,フクイジビインコウカクリニック,無床診療所,松山市安城寺町523-1,,33.8742497,132.740548,,,,,,,,,,,,耳鼻咽喉科;アレルギー科;気管食道科;,0,,
382019,2000000496,愛媛県,松山市,福岡小児科・アレルギー科,フクオカショウニカ・アレルギーカ,無床診療所,松山市三津2-12ｰ20,,33.8650516,132.7133121,,,,,,,,,,,,小児科;アレルギー科;,0,,
382019,2000000497,愛媛県,松山市,野本耳鼻咽喉科,ノモトジビインコウカ,無床診療所,松山市松末2-13-1,,33.8250765,132.7889801,,,,,,,,,,,,耳鼻咽喉科;,0,,
382019,2000000499,愛媛県,松山市,ていれぎ荘診療所（医務室）,テイレギソウシンリョウショ（イムシツ）,無床診療所,松山市水泥町405-1,　特別養護老人ホームていれぎ荘内,33.8014249,132.8218558,,,,,,,,,,,,内科;精神科;,0,,
382019,2000000500,愛媛県,松山市,三番町メンタルクリニック,サンバンチョウメンタルクリニック,無床診療所,松山市三番町4-4-9,,33.8377958,132.7640964,,,,,,,,,,,,心療内科;神経科;精神科;,0,,
382019,2000000501,愛媛県,松山市,大島眼科,オオシマガンカ,有床診療所,松山市福音寺町25-1,,33.8198618,132.794959,,,,,,,,,,,,眼科;,3,,
382019,2000000503,愛媛県,松山市,河野内科,コウノナイカ,無床診療所,松山市千舟町2-7-1,,33.8367017,132.7724348,,,,,,,,,,,,内科;消化器科;循環器科;放射線科;,0,,
382019,2000000505,愛媛県,松山市,竹尾クリニック,タケオクリニック,無床診療所,松山市千舟町3-1-4,チソクビル３階,33.8365032,132.7693541,,,,,,,,,,,,心療内科;精神科;神経科;,0,,
382019,2000000509,愛媛県,松山市,しもわけ眼科,シモワケガンカ,無床診療所,松山市保免西3-9ｰ24,,33.8150847,132.7432871,,,,,,,,,,,,眼科;,0,,
382019,2000000511,愛媛県,松山市,姫原クリニック,ヒメバラクリニック,無床診療所,松山市姫原1-2ｰ29,,33.8651053,132.7614412,,,,,,,,,,,,麻酔科;ペインクリニック内科;,0,,
382019,2000000512,愛媛県,松山市,小国皮フ科医院,オグニヒフカイイン,無床診療所,松山市森松町946-3,,33.7950991,132.794127,,,,,,,,,,,,皮膚科;,0,,
382019,2000000513,愛媛県,松山市,興居島診療所,ゴゴシマシンリョウショ,無床診療所,松山市由良町1165-2,,33.9033608,132.6814859,,,,,,,,,,,,内科;,0,,
382019,2000000514,愛媛県,松山市,眼科にしむら医院,ガンカニシムライイン,無床診療所,松山市湊町4-7-5,,33.835842,132.7673673,,,,,,,,,,,,眼科;,0,,
382019,2000000515,愛媛県,松山市,りつりん館アドバンス診療所,リツリンカンアドバンスシンリョウショ,無床診療所,松山市畑寺町丙1-2,,33.833195,132.80356,,,,,,,,,,,,内科;,0,,
382019,2000000518,愛媛県,松山市,和光苑診療所,ワコウエンシンリョウショ,無床診療所,松山市井門町1099,特別養護老人ホーム和光苑内,33.796662,132.7771643,,,,,,,,,,,,内科;外科;消化器科;リハビリテーション科;,0,,
382019,2000000520,愛媛県,松山市,本町クリニック内科・循環器科,ホンマチクリニックナイカジュンカンキカ,無床診療所,松山市本町6-6-7,,33.8531663,132.7584361,,,,,,,,,,,,内科;循環器科;,0,,
382019,2000000521,愛媛県,松山市,喜多岡整形外科クリニック,キタオカセイケイゲカクリニック,無床診療所,松山市雄郡2-9-33,,33.8300776,132.753997,,,,,,,,,,,,整形外科;リハビリテーション科;リウマチ科;,0,,
382019,2000000525,愛媛県,松山市,和気クリニック,ワケクリニック,無床診療所,松山市太山寺町1117-1,,33.8887842,132.7313985,,,,,,,,,,,,外科;,0,,
382019,2000000526,愛媛県,松山市,くす小児科,クスショウニカ,無床診療所,松山市西長戸町274-2,,33.8689399,132.7428345,,,,,,,,,,,,小児科;アレルギー科;,0,,
382019,2000000534,愛媛県,松山市,ひまわりこどもクリニック,ヒマワリコドモクリニック,無床診療所,松山市福音寺町3-8,,33.8201394,132.7972602,,,,,,,,,,,,小児科;,0,,
382019,2000000535,愛媛県,松山市,わたなべ皮ふ科形成外科,ワタナベヒフカケイセイゲカ,無床診療所,松山市土居田町311-7,,33.8219602,132.747992,,,,,,,,,,,,皮膚科;形成外科;,0,,
382019,2000000536,愛媛県,松山市,山田整形外科医院,ヤマダセイケイゲカイイン,無床診療所,松山市二番町1-9-17,,33.8398454,132.7729313,,,,,,,,,,,,整形外科;リウマチ科;リハビリテーション科;,0,,
382019,2000000537,愛媛県,松山市,いとう小児科,イトウショウニカ,無床診療所,松山市土居町805-1,,33.798244,132.7865598,,,,,,,,,,,,小児科;アレルギー科;,0,,
382019,2000000538,愛媛県,松山市,福井ウィメンズクリニック,フクイウィメンズクリニック,有床診療所,松山市星岡4-2-7,,33.8120175,132.7882367,,,,,,,,,,,,産婦人科;泌尿器科,14,,
382019,2000000539,愛媛県,松山市,宮内皮フ科クリニック,ミヤウチヒフカクリニック,無床診療所,松山市北梅本町甲899-4,,33.8056655,132.8435992,,,,,,,,,,,,皮膚科;,0,,
382019,2000000541,愛媛県,松山市,たんぽぽクリニック,タンポポクリニック,有床診療所,松山市別府町444ｰ1,,33.8442863,132.722616,,,,,,,,,,,,内科;歯科,16,,
382019,2000000543,愛媛県,松山市,むねた内科循環器科,ムネタナイカジュンカンキカ,無床診療所,松山市平和通1-3-5,,33.8471986,132.7724305,,,,,,,,,,,,内科;循環器科;,0,,休止
