PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,小栗,140000000,350000,,1400,110000,不整形,9999.9,, ,,,その他,東,市道,5.1,近隣商業地域,80,300,2022年第1四半期,,,松山市15区,小栗町,132.750568,33.825999,13
不動産取引価格情報,農地,,38201,愛媛県,松山市,上伊台町,500000,,,1100,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市8区,上伊台町,132.806376,33.889874,6
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鴨川,13000000,,,130,,ほぼ長方形,16,105,1988年,木造,住宅,その他,東,国道,25,近隣商業地域,80,200,2022年第1四半期,,,松山市18区,鴨川一丁目,132.753331,33.8736,16
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,鴨川,17000000,270000,,210,82000,長方形,,, ,,,住宅,南,市道,5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市18区,鴨川一丁目,132.753331,33.8736,16
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,41000000,,,175,,ほぼ長方形,10,, ,,,住宅,西,市道,5,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,11000000,,,100,,不整形,11.5,85,1993年,木造,住宅,事務所,西,私道,4.3,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,50000000,,,500,,ほぼ台形,26.5,260,1992年,木造,住宅、その他,事務所,東,市道,13.5,第１種住居地域,60,200,2022年第1四半期,,,松山市11区,来住町,132.800191,33.806067,9
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,22000000,,,120,,ほぼ長方形,10,105,2006年,,住宅,住宅,東,市道,4,第１種低層住居専用地域,50,80,2022年第1四半期,,調停・競売等,松山市11区,来住町,132.800191,33.806067,9
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,来住町,17000000,280000,,200,84000,不整形,17.5,, ,,,住宅,東,私道,5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,30000000,,,340,,ほぼ台形,9,150,1988年,軽量鉄骨造,住宅,住宅,北西,私道,4,市街化調整区域,70,200,2022年第1四半期,,,松山市11区,来住町,132.804498,33.811512,9
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北斎院町,13000000,310000,,140,94000,長方形,14,, ,,,住宅,南,道路,5,第１種住居地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北斎院町,12000000,260000,,150,79000,不整形,12.5,, ,,,住宅,南西,私道,4.2,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北斎院町,9600000,290000,,110,89000,ほぼ長方形,8.6,, ,,,住宅,南,私道,3.5,第１種住居地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北斎院町,29000000,350000,,270,110000,不整形,13.2,, ,,,住宅,南,私道,4.3,第１種住居地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北斎院町,15000000,170000,,280,53000,ほぼ台形,18.8,, ,,,住宅,南,市道,6,第１種住居地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久保田町,20000000,,,100,,長方形,7.4,95,2021年,木造,住宅,住宅,南,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,桑原,29000000,270000,,360,81000,台形,21,, ,,,住宅,南,道路,4,第１種住居地域,60,200,2022年第1四半期,,,松山市10区,桑原一丁目,132.788989,33.835777,8
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,桑原,12000000,,,240,,台形,16.5,105,1973年,木造,住宅,住宅,東,市道,4,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市10区,桑原二丁目,132.791667,33.83589,8
不動産取引価格情報,林地,,38201,愛媛県,松山市,権現町,860000,,,2800,,,,, ,,,その他,,,,,,,2022年第1四半期,,,松山市18区,権現町,132.773792,33.894303,16
不動産取引価格情報,農地,,38201,愛媛県,松山市,権現町,1000000,,,1000,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市18区,権現町,132.773792,33.894303,16
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,正円寺,35000000,,,145,,ほぼ長方形,10.4,105,2022年,木造,住宅,住宅,南,市道,5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市10区,正円寺一丁目,132.79629,33.840565,8
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,正円寺,17000000,330000,,170,98000,ほぼ整形,13.5,, ,,,住宅,南,私道,4,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市10区,正円寺三丁目,132.79854,33.837052,8
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,正円寺,30000000,300000,,330,92000,長方形,,, ,,,その他,東,道路,4,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市10区,正円寺一丁目,132.79629,33.840565,8
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,太山寺町,4800000,110000,,140,34000,長方形,11,, ,,,住宅,北,私道,4,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市19区,太山寺町,132.725799,33.886672,17
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,太山寺町,14000000,,,150,,ほぼ整形,13.2,90,1973年,木造,住宅,住宅,南,市道,5.3,市街化調整区域,70,200,2022年第1四半期,,,松山市19区,太山寺町,132.725799,33.886672,17
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,太山寺町,4800000,110000,,140,33000,長方形,11,, ,,,住宅,北,私道,4,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市19区,太山寺町,132.725799,33.886672,17
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,鷹子町,23000000,220000,,340,67000,不整形,16,, ,,,その他,北,道路,4,市街化調整区域,70,200,2022年第1四半期,,,松山市11区,鷹子町,132.813915,33.817865,9
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鷹子町,18000000,,,195,,ほぼ長方形,13,85,1971年,木造,住宅,住宅,東,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市11区,鷹子町,132.813915,33.817865,9
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,中央,1700000,,,15,,,,,1988年,ＲＣ,,,,,,第２種住居地域,60,200,2022年第1四半期,,,松山市7区,中央一丁目,132.751618,33.854127,5
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,中央,16000000,350000,,150,110000,ほぼ長方形,13.1,, ,,,住宅,東,私道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市7区,中央一丁目,132.751618,33.854127,5
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,中央,2300000,,１Ｋ,15,,,,,1990年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2022年第1四半期,未改装,,松山市7区,中央一丁目,132.751618,33.854127,5
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,辻町,46000000,,,135,,ほぼ長方形,13.5,, ,,,住宅,西,私道,4.3,第１種住居地域,60,200,2022年第1四半期,,,松山市6区,辻町,132.748804,33.843221,4
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,土居町,14000000,220000,,210,67000,長方形,16,, ,,,住宅,南,市道,4,市街化調整区域,,,2022年第1四半期,,,松山市14区,土居町,132.791544,33.798168,12
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,1800000,,１Ｋ,15,,,,,1985年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60,200,2022年第1四半期,未改装,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,680000,,１Ｒ,15,,,,,1985年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60,200,2022年第1四半期,未改装,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,道後姫塚,36000000,160000,,750,48000,ほぼ台形,29,, ,,,その他,南東,私道,4.5,商業地域,80,400,2022年第1四半期,,,松山市22区,道後姫塚,132.791007,33.849478,1
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,二番町,36000000,,,125,,ほぼ長方形,5,250,2001年,鉄骨造,住宅、店舗,店舗,南,市道,6,商業地域,80,400,2022年第1四半期,,,松山市1区,二番町三丁目,132.768866,33.839563,0
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祓川,26000000,,,370,,ほぼ長方形,28,125,1994年,木造,住宅,住宅,西,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市17区,祓川二丁目,132.721143,33.86097,15
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,姫原,18000000,340000,,175,100000,不整形,10.7,, ,,,住宅,東,私道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市7区,姫原一丁目,132.765921,33.866426,5
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,姫原,17000000,370000,,150,110000,不整形,11.6,, ,,,住宅,東,私道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市7区,姫原一丁目,132.762576,33.866307,5
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,姫原,130000000,,,1200,,ほぼ台形,33.1,9999,1988年,ＲＣ,共同住宅、事務所、店舗,住宅,南,市道,5.8,第１種住居地域,60,200,2022年第1四半期,,,松山市7区,姫原一丁目,132.762576,33.866307,5
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,19000000,,,165,,ほぼ台形,8.5,95,2002年,木造,住宅,住宅,北西,県道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,平井町,25000000,220000,,380,65000,ほぼ整形,40,, ,,,住宅,北西,県道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,5000000,,,290,,不整形,,65,1976年,木造,,その他,南,私道,3,市街化調整区域,70,200,2022年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,19000000,,２ＬＤＫ,65,,,,, ,,住宅,住宅,,,,,,,2022年第1四半期,改装済み,,松山市2区,本町二丁目,132.758474,33.844001,0
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,本町,12000000,330000,,125,99000,不整形,5.5,, ,,,その他,東,市道,4,近隣商業地域,80,300,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,4000000,,４ＬＤＫ,95,,,,, ,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80,300,2022年第1四半期,未改装,,松山市7区,本町五丁目,132.758649,33.850245,5
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,7200000,,１ＤＫ,35,,,,,1981年,ＳＲＣ,,住宅,,,,商業地域,80,400,2022年第1四半期,,,松山市7区,本町四丁目,132.758643,33.848493,5
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,溝辺町,12000000,,,110,,ほぼ長方形,11,100,1981年,木造,住宅、事務所,住宅,北東,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市8区,溝辺町,132.809004,33.851193,6
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南梅本町,12000000,280000,,140,85000,ほぼ正方形,12,, ,,,住宅,東,道路,4,第１種住居地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南梅本町,54000000,230000,,770,70000,長方形,36,, ,,,住宅,北,市道,4.2,第１種住居地域,60,200,2022年第1四半期,,私道を含む取引,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,6500000,,,105,,正方形,10.9,65,1973年,木造,住宅,住宅,西,市道,4,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,30000000,,,145,,ほぼ台形,10,100,2021年,木造,住宅,住宅,南,私道,4.5,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,29000000,,,145,,不整形,12.5,100,2022年,木造,,住宅,北,私道,4.5,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,76000000,,,950,,不整形,32,700,2000年,木造,共同住宅,住宅,北西,市道,5,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,40000000,,,145,,ほぼ長方形,10,100,2021年,木造,住宅,住宅,東,市道,3.7,第１種住居地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南高井町,2600000,110000,,80,32000,不整形,9.5,, ,,,その他,南,県道,17,市街化調整区域,,,2022年第1四半期,,,松山市11区,南高井町,132.813067,33.789295,9
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南高井町,1200000,22000,,170,6800,ほぼ長方形,15,, ,,,倉庫,南,私道,4,市街化調整区域,70,200,2022年第1四半期,,,松山市11区,南高井町,132.813067,33.789295,9
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南高井町,14000000,110000,,440,33000,不整形,6.3,, ,,,,南,県道,17,市街化調整区域,,,2022年第1四半期,,,松山市11区,南高井町,132.813067,33.789295,9
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,48000000,260000,,600,79000,ほぼ長方形,33,, ,,,事務所,北西,市道,5,準工業地域,60,200,2022年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),工業地,38201,愛媛県,松山市,南吉田町,8200000,100000,,270,30000,台形,13,, ,,,,東,県道,9.6,準工業地域,60,200,2022年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,4000000,95000,,140,29000,ほぼ台形,9.5,, ,,,,東,県道,9.6,準工業地域,60,200,2022年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,600000,29000,,65,8900,不整形,,, ,,,,西,私道,4,準工業地域,60,200,2022年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,御幸,3600000,180000,,65,55000,ほぼ長方形,9.1,, ,,,倉庫,西,市道,3.6,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市7区,御幸二丁目,132.76144,33.85764,5
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,御幸,5000000,200000,,85,60000,ほぼ長方形,11.2,, ,,,その他,西,市道,3.2,第２種中高層住居専用地域,60,200,2022年第1四半期,,,松山市7区,御幸二丁目,132.76144,33.85764,5
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,湯渡町,11000000,320000,,110,97000,ほぼ台形,12.4,, ,,,住宅,南東,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市3区,湯渡町,132.783494,33.840201,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯渡町,6000000,,,115,,ほぼ長方形,9.4,70,1962年,木造,住宅,その他,東,私道,2.7,第１種住居地域,60,200,2022年第1四半期,,,松山市3区,湯渡町,132.783494,33.840201,1
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,東石井,7300000,440000,,55,130000,ほぼ整形,,, ,,,店舗,北東,国道,25,近隣商業地域,80,200,2022年第1四半期,,,松山市13区,東石井四丁目,132.780777,33.812512,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,東石井,31000000,310000,,330,94000,ほぼ長方形,13,, ,,,住宅,北西,私道,4.5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市13区,東石井六丁目,132.777378,33.811314,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鹿峰,15000000,,,240,,ほぼ長方形,9.5,130,1994年,軽量鉄骨造,住宅,住宅,東,県道,9.8,第１種住居地域,60,200,2022年第1四半期,,調停・競売等,松山市27区,鹿峰,132.771539,33.939925,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,上難波,2500000,,,230,,ほぼ整形,,100, ,木造,住宅,倉庫,北,道路,4,市街化調整区域,70,200,2022年第1四半期,,,松山市27区,上難波,132.800763,33.987229,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,中島大浦,1000000,,,145,,ほぼ整形,8,190,1978年,鉄骨造,住宅、倉庫,その他,南東,県道,9,都市計画区域外,,,2022年第1四半期,,,松山市28区,中島大浦,132.626037,33.979256,
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条,47000000,,,990,,袋地等,,, ,,,その他,北,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市27区,北条辻,132.764306,33.974034,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北条,3000000,28000,,350,8600,長方形,13,, ,,,住宅,南東,市道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市27区,北条辻,132.776541,33.968474,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条,11000000,,,185,,ほぼ台形,,135, ,木造,住宅,住宅,南,市道,6,第１種低層住居専用地域,60,100,2022年第1四半期,,,松山市27区,北条,132.778815,33.978349,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,柳原,4700000,79000,,195,24000,ほぼ整形,17,, ,,,住宅,北,市道,5,第１種住居地域,60,200,2022年第1四半期,,,松山市27区,柳原,132.771482,33.956526,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,23000000,,,250,,ほぼ長方形,15,145,1987年,木造,住宅,住宅,北,市道,6,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市14区,居相四丁目,132.770307,33.807682,12
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,30000000,,,165,,ほぼ長方形,10,110,2012年,木造,住宅,住宅,南,市道,4.5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市14区,居相二丁目,132.771429,33.810211,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,居相,16000000,350000,,150,110000,長方形,8.6,, ,,,住宅,南,市道,4,第１種低層住居専用地域,50,80,2022年第1四半期,,私道を含む取引,松山市14区,居相一丁目,132.774117,33.81045,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北井門,8000000,260000,,105,78000,ほぼ長方形,,, ,,,,北,国道,12,市街化調整区域,70,200,2022年第1四半期,,,松山市14区,北井門一丁目,132.779632,33.80547,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北井門,15000000,320000,,155,97000,ほぼ正方形,12.7,, ,,,住宅,南,市道,5,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市14区,北井門四丁目,132.775119,33.803362,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北井門,7500000,180000,,135,56000,不整形,,, ,,,住宅,西,道路,4,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市14区,北井門三丁目,132.774977,33.805536,12
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,68000000,,,180,,不整形,34.7,125,2017年,木造,住宅,,北,国道,12,市街化調整区域,70,200,2022年第1四半期,,,松山市14区,北井門五丁目,132.770391,33.8035,12
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,19000000,,,165,,ほぼ長方形,,, ,,,その他,北,国道,60,市街化調整区域,70,200,2022年第1四半期,,,松山市14区,北井門三丁目,132.774977,33.805536,12
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,北斎院町,18000000,,３ＬＤＫ＋Ｓ,155,,,,75,1973年,木造,,,南,私道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,20000000,,４ＬＤＫ,110,,,,100,2021年,木造,,,南,私道,4,準工業地域,60,160,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,23000000,,４ＬＤＫ,110,,,,100,2021年,木造,,,南,公道,4,準工業地域,60,160,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,22000000,,４ＬＤＫ＋Ｓ,100,,,,95,2021年,木造,,,南,公道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,久保田町,21000000,,４ＬＤＫ＋Ｓ,100,,,,95,2021年,木造,,,南,公道,4,第１種住居地域,60,200,2022年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
成約価格情報,中古マンション等,,38201,愛媛県,松山市,中一万町,15000000,,２ＬＤＫ,75,,,,,1994年,ＳＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,,,松山市3区,中一万町,132.774015,33.846563,1
成約価格情報,中古マンション等,,38201,愛媛県,松山市,本町,10000000,,３ＬＤＫ,75,,,,,1975年,ＳＲＣ,,,,,,商業地域,,,2022年第1四半期,,,松山市9区,北梅本町,132.859375,33.823976,7
成約価格情報,中古マンション等,,38201,愛媛県,松山市,本町,19000000,,２ＬＤＫ,65,,,,,2005年,ＲＣ,,,,,,商業地域,,,2022年第1四半期,,,松山市2区,本町一丁目,132.758441,33.841652,0
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,南梅本町,25000000,,４ＬＤＫ,135,,,,95,2022年,木造,,,西,公道,4,第１種中高層住居専用地域,60,200,2022年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,南吉田町,21000000,,４ＬＤＫ,120,,,,100,2021年,木造,,,北,公道,3.1,準工業地域,60,200,2022年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
成約価格情報,中古マンション等,,38201,愛媛県,松山市,東石井,29000000,,２ＬＤＫ,80,,,,,2019年,ＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,,,松山市13区,東石井四丁目,132.780777,33.812512,11
成約価格情報,中古マンション等,,38201,愛媛県,松山市,東雲町,50000000,,２ＬＤＫ,100,,,,,2011年,ＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,改装済み,,松山市3区,東雲町,132.773943,33.845258,1
成約価格情報,中古マンション等,,38201,愛媛県,松山市,東雲町,30000000,,４ＬＤＫ,90,,,,,2011年,ＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,,,松山市3区,東雲町,132.773943,33.845258,1
成約価格情報,中古マンション等,,38201,愛媛県,松山市,道後湯之町,12000000,,４ＬＤＫ,100,,,,,1982年,ＳＲＣ,,,,,,商業地域,,,2022年第1四半期,,,松山市22区,道後湯之町,132.785435,33.851256,1
成約価格情報,中古マンション等,,38201,愛媛県,松山市,道後湯之町,23000000,,３ＬＤＫ,90,,,,,2002年,ＳＲＣ,,,,,,商業地域,,,2022年第1四半期,,,松山市22区,道後湯之町,132.785435,33.851256,1
成約価格情報,中古マンション等,,38201,愛媛県,松山市,永木町,12000000,,３ＬＤＫ,85,,,,,1985年,ＳＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,,,松山市5区,永木町二丁目,132.774825,33.835291,3
成約価格情報,中古マンション等,,38201,愛媛県,松山市,永木町,14000000,,３ＬＤＫ,85,,,,,1987年,ＳＲＣ,,,,,,近隣商業地域,,,2022年第1四半期,,,松山市3区,永木町一丁目,132.77708,33.836391,1
不動産取引価格情報,農地,,38201,愛媛県,松山市,恵原町,100000,,,430,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市12区,恵原町,132.810985,33.763727,10
不動産取引価格情報,農地,,38201,愛媛県,松山市,西垣生町,3600000,,,450,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,古川南,25000000,,３ＬＤＫ,100,,,,80,2022年,木造,,,西,,4,第１種低層住居専用地域,50,80,2022年第1四半期,,,松山市14区,古川南三丁目,132.763139,33.803232,12
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,堀江町,21000000,,４ＬＤＫ,170,,,,100,2022年,木造,,,東,公道,4.1,準住居地域,60,200,2022年第1四半期,,,松山市19区,堀江町,132.754013,33.907094,17
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,堀江町,22000000,,４ＬＤＫ,170,,,,100,2022年,木造,,,東,公道,4.1,準住居地域,60,200,2022年第1四半期,,,松山市19区,堀江町,132.754013,33.907094,17
成約価格情報,宅地(土地と建物),,38201,愛媛県,松山市,三津,21000000,,４ＬＤＫ＋Ｓ,115,,,,100,2021年,木造,,,南,,4.3,準工業地域,60,200,2022年第1四半期,,,松山市17区,古三津二丁目,132.727368,33.858884,15
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,祝谷,12000000,,３ＬＤＫ,100,,,,,1992年,,住宅,住宅,,,,市街化調整区域,70,200,2022年第1四半期,未改装,,松山市3区,祝谷六丁目,132.774869,33.862922,1
不動産取引価格情報,農地,,38201,愛媛県,松山市,上野町,10000000,,,3800,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市12区,上野町,132.802765,33.773815,10
不動産取引価格情報,農地,,38201,愛媛県,松山市,恵原町,400000,,,1200,,,,, ,,,,,,,,,,2022年第1四半期,,,松山市12区,恵原町,132.810985,33.763727,10
