PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone,選択ゾーン,Year
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久万ノ台,16000000,,,75,213333.33333333334,ほぼ長方形,5.8,60.0,2008年,木造,住宅,,西,道路,5.2,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市18区,久万ノ台,132.74423,33.864392,16.0,[np.float64(16.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久万ノ台,16000000,,,130,123076.92307692308,不整形,4.6,105.0,2008年,木造,住宅,,北,道路,4.0,商業地域,80.0,400.0,2008年第1四半期,,,松山市18区,久万ノ台,132.742386,33.859732,16.0,[np.float64(16.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,8200000,,,60,136666.66666666666,ほぼ長方形,13.2,55.0,1981年,木造,住宅,,北,私道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市4区,小坂二丁目,132.781365,33.832716,2.0,[np.float64(3.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,5100000,,,60,85000.0,ほぼ長方形,,65.0,1985年,木造,住宅,,北,私道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市4区,小坂五丁目,132.78074,33.825635,2.0,[np.float64(3.0)],2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,三番町,240000000,,,540,444444.44444444444,不整形,10.8,1000.0,2003年,鉄骨造,店舗,,南,市道,15.2,商業地域,80.0,400.0,2008年第1四半期,,,松山市1区,三番町四丁目,132.766274,33.837934,0.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,三番町,70000000,,,200,350000.0,ほぼ正方形,14.5,620.0,1972年,鉄骨造,事務所、その他,,北,市道,6.5,商業地域,80.0,400.0,2008年第1四半期,,,松山市3区,三番町二丁目,132.771255,33.838107,1.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,三番町,6800000,,２ＬＤＫ,35,194285.7142857143,,,,1991年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,改装済み,,松山市3区,三番町一丁目,132.773562,33.838038,1.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,清水町,16000000,,３ＬＤＫ,75,213333.33333333334,,,,2002年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,松山市7区,清水町二丁目,132.764014,33.850226,5.0,[np.float64(7.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,高岡町,30000000,,,165,181818.18181818182,長方形,9.7,110.0,2006年,木造,住宅,,西,市道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市16区,高岡町,132.71921,33.830988,14.0,[np.float64(11.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,高岡町,64000000,,,1200,53333.333333333336,ほぼ台形,27.7,770.0,1966年,ＲＣ,共同住宅,,西,市道,5.4,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市16区,高岡町,132.71921,33.830988,14.0,[np.float64(11.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,高岡町,13000000,,,150,86666.66666666667,長方形,10.1,100.0,1983年,鉄骨造,住宅,,北西,私道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市16区,高岡町,132.71921,33.830988,14.0,[np.float64(11.0)],2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,千舟町,40000000,,,100,400000.0,長方形,5.5,250.0,1970年,ＲＣ,事務所,,南,市道,20.0,商業地域,80.0,400.0,2008年第1四半期,,,松山市2区,千舟町八丁目,132.753465,33.836727,0.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,千舟町,300000000,,,410,731707.3170731707,ほぼ長方形,15.7,9999.0,1990年,鉄骨造,事務所,,東,市道,20.0,商業地域,80.0,400.0,2008年第1四半期,,,松山市5区,千舟町一丁目,132.773705,33.836748,3.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,土居田町,7500000,,３ＬＤＫ,75,100000.0,,,,1988年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,調停・競売等,松山市15区,土居田町,132.748027,33.822348,13.0,[np.float64(4.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,土居田町,45000000,,,150,300000.0,ほぼ整形,11.0,130.0,2007年,鉄骨造,住宅,,南,私道,4.3,第１種中高層住居専用地域,60.0,200.0,2008年第1四半期,,,松山市15区,土居田町,132.741397,33.824464,13.0,[np.float64(4.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,土居田町,9200000,,３ＬＤＫ,65,141538.46153846153,,,,1988年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,松山市15区,土居田町,132.748027,33.822348,13.0,[np.float64(4.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,土居田町,18000000,,,380,47368.42105263158,ほぼ長方形,9.0,400.0,1980年,鉄骨造,倉庫,,北,市道,6.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市15区,土居田町,132.741397,33.824464,13.0,[np.float64(4.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,中村,4800000,,１Ｋ,20,240000.0,,,,1991年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,松山市4区,中村五丁目,132.776477,33.825461,2.0,[np.float64(3.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,緑町,12000000,,,80,150000.0,長方形,6.0,80.0,1972年,木造,住宅,,南,市道,8.0,近隣商業地域,80.0,300.0,2008年第1四半期,,,松山市3区,緑町二丁目,132.770258,33.846774,1.0,[np.float64(7.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南久米町,83000000,,,1000,83000.0,ほぼ長方形,28.0,250.0,1977年,木造,住宅,,南,市道,4.3,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市11区,南久米町,132.799825,33.821964,9.0,[np.float64(23.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,南久米町,14000000,,３ＬＤＫ,65,215384.61538461538,,,,1997年,ＳＲＣ,住宅,,,,,,,,2008年第1四半期,未改装,,松山市11区,南久米町,132.801378,33.823526,9.0,[np.float64(23.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山越,24000000,,,380,63157.89473684211,不整形,18.0,145.0,1980年,木造,住宅,,北,市道,4.0,第２種中高層住居専用地域,60.0,200.0,2008年第1四半期,,,松山市7区,山越町,132.756388,33.855214,5.0,[np.float64(7.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山越,24000000,,,250,96000.0,ほぼ台形,13.0,125.0,1967年,木造,住宅,,北,市道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市7区,山越六丁目,132.751521,33.857535,5.0,[np.float64(7.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山越,32000000,,,110,290909.0909090909,ほぼ整形,11.2,115.0,2007年,木造,住宅,,東,私道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市7区,山越三丁目,132.761437,33.861758,5.0,[np.float64(7.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,山越,12000000,,３ＬＤＫ,65,184615.38461538462,,,,1991年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,改装済み,,松山市7区,山越町,132.756388,33.855214,5.0,[np.float64(7.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,余戸東,20000000,,,115,173913.04347826086,ほぼ長方形,8.4,80.0,1980年,木造,住宅,,北,市道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市15区,余戸東五丁目,132.739044,33.817437,13.0,[np.float64(20.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,今在家,14000000,,,160,87500.0,長方形,13.8,90.0,1976年,木造,住宅,,南,私道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市14区,今在家町,132.794175,33.808543,12.0,[np.float64(30.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,安城寺町,6200000,,３ＬＤＫ,70,88571.42857142857,,,,1997年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,調停・競売等,松山市19区,安城寺町,132.740779,33.877886,17.0,[np.float64(16.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,安城寺町,13000000,,,110,118181.81818181818,ほぼ長方形,,75.0,1978年,木造,住宅,,東,道路,4.1,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市19区,安城寺町,132.740779,33.877886,17.0,[np.float64(16.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,安城寺町,29000000,,,140,207142.85714285713,ほぼ長方形,12.9,115.0,2007年,木造,住宅,,西,市道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市19区,安城寺町,132.740779,33.877886,17.0,[np.float64(16.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,泉町,150000000,,,250,600000.0,ほぼ整形,10.3,630.0,2008年,ＲＣ,共同住宅,,南,市道,4.0,近隣商業地域,80.0,300.0,2008年第1四半期,,,松山市5区,泉町,132.76739,33.831833,3.0,[np.float64(4.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,一番町,4000000,,１Ｒ,20,200000.0,,,,1989年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第1四半期,未改装,,松山市1区,一番町四丁目,132.76619,33.841228,0.0,"[np.float64(0.0), np.float64(1.0)]",2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三町,25000000,,,380,65789.47368421052,不整形,4.0,120.0,1984年,木造,住宅,,南,市道,4.4,第２種住居地域,60.0,200.0,2008年第1四半期,,,松山市10区,三町二丁目,132.795923,33.826205,8.0,[np.float64(8.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東野,27000000,,,150,180000.0,ほぼ長方形,13.5,110.0,2006年,木造,住宅,,南東,私道,6.0,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市10区,東野五丁目,132.800641,33.839936,8.0,[np.float64(8.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東野,17000000,,,130,130769.23076923077,ほぼ長方形,10.0,80.0,1977年,木造,住宅,,北,市道,6.0,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市10区,東野五丁目,132.801617,33.837539,8.0,[np.float64(8.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,古川南,21000000,,,120,175000.0,ほぼ整形,9.8,85.0,1996年,木造,住宅,,東,私道,4.2,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市14区,古川南三丁目,132.763139,33.803232,12.0,[np.float64(30.0)],2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,平和通,85000000,,,290,293103.4482758621,長方形,11.5,970.0,1988年,ＲＣ,その他,,南,市道,30.0,近隣商業地域,80.0,300.0,2008年第1四半期,,調停・競売等,松山市7区,平和通六丁目,132.755918,33.847769,5.0,"[np.float64(1.0), np.float64(6.0), np.float64(7.0)]",2008
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,平和通,130000000,,,360,361111.1111111111,ほぼ長方形,14.0,1000.0,1990年,ＲＣ,共同住宅、店舗,,北,市道,30.0,近隣商業地域,80.0,300.0,2008年第1四半期,,,松山市7区,平和通六丁目,132.755918,33.847769,5.0,"[np.float64(1.0), np.float64(6.0), np.float64(7.0)]",2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,堀江町,25000000,,,380,65789.47368421052,ほぼ台形,21.0,150.0,1988年,木造,住宅,,南,道路,1.9,準工業地域,60.0,200.0,2008年第1四半期,,,松山市19区,堀江町,132.754013,33.907094,17.0,[np.float64(19.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,堀江町,18000000,,,260,69230.76923076923,不整形,22.7,120.0,1977年,木造,住宅,,南,市道,3.7,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市19区,堀江町,132.754013,33.907094,17.0,[np.float64(19.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三杉町,7000000,,,145,48275.862068965514,不整形,,70.0,1961年,木造,住宅,,西,市道,3.5,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市20区,三杉町,132.72095,33.863349,15.0,[np.float64(13.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,三津,21000000,,,260,80769.23076923077,ほぼ台形,12.0,105.0,1964年,木造,住宅,,東,市道,4.0,近隣商業地域,80.0,300.0,2008年第1四半期,,,松山市20区,三津一丁目,132.711628,33.865742,15.0,[np.float64(14.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,49000000,,,170,288235.29411764705,正方形,12.8,125.0,2008年,鉄骨造,住宅,,東,私道,5.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市5区,南江戸四丁目,132.741827,33.837438,3.0,[np.float64(5.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南江戸,45000000,,,155,290322.5806451613,長方形,10.8,135.0,2008年,軽量鉄骨造,住宅,,北,私道,5.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市5区,南江戸町,132.737701,33.838243,3.0,[np.float64(5.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,持田町,37000000,,４ＬＤＫ,85,435294.1176470588,,,,2003年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第1四半期,未改装,,松山市3区,持田町三丁目,132.781498,33.84455,1.0,"[np.float64(9.0), np.float64(1.0)]",2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和気町,10000000,,,130,76923.07692307692,ほぼ長方形,10.2,85.0,1981年,木造,住宅,,南,市道,4.0,第２種中高層住居専用地域,60.0,200.0,2008年第1四半期,,,松山市19区,和気町二丁目,132.731594,33.899065,17.0,[np.float64(18.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,青葉台,40000000,,,165,242424.24242424243,ほぼ長方形,12.0,130.0,2006年,木造,住宅,,北西,市道,9.0,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市17区,青葉台,132.735376,33.857693,15.0,[np.float64(13.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,青葉台,29000000,,,165,175757.57575757575,ほぼ長方形,12.0,110.0,2008年,木造,住宅,,北西,市道,9.0,第１種低層住居専用地域,50.0,80.0,2008年第1四半期,,,松山市17区,青葉台,132.735376,33.857693,15.0,[np.float64(13.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,光洋台,8900000,,,240,37083.333333333336,長方形,13.0,125.0,1984年,木造,住宅,,南,市道,6.0,市街化調整区域,70.0,200.0,2008年第1四半期,,調停・競売等,松山市27区,光洋台,132.763069,33.921519,18.0,[np.float64(39.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,光洋台,19000000,,,280,67857.14285714286,正方形,16.5,185.0,1982年,鉄骨造,住宅,,東,市道,6.0,市街化調整区域,70.0,200.0,2008年第1四半期,,,松山市27区,光洋台,132.763069,33.921519,18.0,[np.float64(39.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条辻,9000000,,,155,58064.51612903226,ほぼ台形,10.2,65.0,1997年,木造,住宅,,西,市道,4.0,第１種住居地域,60.0,200.0,2008年第1四半期,,,松山市27区,北条辻,132.776541,33.968474,18.0,[np.float64(37.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和田,22000000,,,165,133333.33333333334,ほぼ整形,10.2,95.0,2008年,木造,住宅,,南西,私道,5.0,市街化調整区域,70.0,200.0,2008年第1四半期,,,松山市27区,和田,132.772008,33.931585,18.0,[np.float64(39.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,会津町,33000000,,,195,169230.76923076922,ほぼ整形,18.5,135.0,2008年,木造,住宅,,北西,市道,4.0,準工業地域,60.0,200.0,2008年第2四半期,,,松山市17区,会津町,132.726438,33.862495,15.0,[np.float64(13.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,生石町,21000000,,,85,247058.82352941178,ほぼ長方形,13.5,70.0,2008年,木造,住宅,,東,私道,4.0,第１種住居地域,60.0,200.0,2008年第2四半期,,,松山市5区,生石町,132.742247,33.832961,3.0,[np.float64(5.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,石手白石,66000000,,,1000,66000.0,台形,22.0,570.0,1974年,木造,住宅,,北東,私道,4.0,第１種低層住居専用地域,50.0,80.0,2008年第2四半期,,,松山市10区,石手白石,132.803288,33.845421,8.0,[np.float64(9.0)],2008
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,岩崎町,20000000,,３ＬＤＫ,75,266666.6666666667,,,,1997年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第2四半期,未改装,,松山市3区,岩崎町二丁目,132.78419,33.845884,1.0,[np.float64(9.0)],2008
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,内宮町,10000000,,,175,57142.857142857145,不整形,13.8,105.0,1980年,木造,住宅、店舗,,北,市道,4.0,準住居地域,60.0,200.0,2008年第2四半期,,,松山市19区,内宮町,132.749338,33.894105,17.0,[np.float64(19.0)],2008
